
7번가피자-영통점,리치고구마치킨 L,3,4.0
7번가피자-영통점,리치고구마치킨 R,7,4.57
7번가피자-영통점,페페로니 L,4,5.0
7번가피자-영통점,칠리불갈비피자 R,7,4.71
7번가피자-영통점,패밀리 SET BOX （ L ）,10,4.5
7번가피자-영통점,와이키키 R,1,5.0
7번가피자-영통점,음료(콜라 500ML),20,4.7
7번가피자-영통점,프리미엄-추가 선택(치즈까르보->오븐스파게티로 교체),1,4.0
7번가피자-영통점,놀부단호박 L,1,4.0
7번가피자-영통점,콜라500mL,2,5.0
BBQ-수원영통1점,황금올리브치킨순살양념,1,5.0
BBQ-수원영통1점,황금올리브닭다리（반반）,11,4.18
BBQ-수원영통1점,황금올리브닭다리,14,4.86
BBQ-수원영통1점,bbq크림치즈볼,3,5.0
BBQ-수원영통1점,황금올리브치킨순살＋황금알치즈볼,1,5.0
BBQ-수원영통1점,순살크래커,5,5.0
BBQ-수원영통1점,황금올리브핫윙,5,4.6
BBQ-수원영통1점,황금올리브닭다리＋크림치즈볼,1,5.0
BBQ-수원영통1점,자메이카통다리구이＋황금알치즈볼,1,5.0
BBQ-수원영통1점,쉐킷시즈닝추가（치즈맛）,1,5.0
BBQ-수원영통1점,치즈스틱,2,5.0
BBQ-수원영통1점,볼케이노핫소스_한팩,1,5.0
BBQ-수원영통1점,BBQ닭껍데기,3,4.67
BBQ-수원영통1점,황금올리브치킨,60,4.62
BBQ-수원영통1점,황금올리브（반반）,47,4.79
BBQ-수원영통1점,극한왕갈비치킨,1,4.0
BBQ-수원영통1점,바삭칸치킨（반반）,2,4.5
BBQ-수원영통1점,자메이카＋올치팝（컵）,1,5.0
BBQ-수원영통1점,스프라이트500ml,1,5.0
BBQ-수원영통1점,BBQ소떡,1,5.0
BBQ-수원영통1점,왕갈비당고세트（대）,1,5.0
BBQ-수원영통1점,황올 왕새우 세트,1,1.0
